Date,ID,Focal_Desc,Scan,Activity ,NN_Desc,DistNN,NumNN,Lat,Lon,EdgeType,AnthDist,RivDist,RivDistBuff,BananaDist,LodgeDist,YardDist,CabinDist,CampDist,Collector
20170603,Hb1024,AF,2,R,AM,2,3,10.44137701,-83.78324904,i,114.24,393.42,383.42,451.55,443.17,362.46,314.4,314.4,Elizabeth Sheehan
20170604,Hb1027,AF,5,R,A,2,3,10.44138003,-83.78324401,i,114.88,394.03,384.03,452.19,443.79,363.1,314.99,314.99,Elizabeth Sheehan
20170604,Hb1035,AF,6,L,J,2,3,10.43960198,-83.785687,a,31.92,128.83,118.83,126.01,126.73,31.25,154.98,31.25,Elizabeth Sheehan
20170604,Hb1035,AF,8,R,J,2,3,10.43960198,-83.785687,a,31.92,128.83,118.83,126.01,126.73,31.25,154.98,31.25,Elizabeth Sheehan
20170606,Hb1039,AM,14,L,A,2,3,10.445202,-83.785442,r,248.54,100.42,90.42,668.93,730.5,578.74,376.36,376.36,Elizabeth Sheehan
20170606,Hb1041,AM,8,R,A,2,3,10.44517804,-83.78546597,r,246.67,101.04,91.04,665.76,727.49,575.67,373.19,373.19,Elizabeth Sheehan
20170606,Hb1046,AF ,14,F,AF,2,3,10.44547702,-83.78549798,r,227.84,70.51,60.51,697.33,759.73,607.69,404.8,404.8,Elizabeth Sheehan
20170606,Hb1046,AF ,15,R,A,2,3,10.44547702,-83.78549798,r,227.84,70.51,60.51,697.33,759.73,607.69,404.8,404.8,Elizabeth Sheehan
20170606,Hb1046,AF ,16,R,A,2,3,10.44547702,-83.78549798,r,227.84,70.51,60.51,697.33,759.73,607.69,404.8,404.8,Elizabeth Sheehan
20170606,Hb1047,AF,6,R,AF,2,3,10.44553796,-83.78558801,r,215.93,60.19,50.19,702,765.13,612.87,409.05,409.05,Elizabeth Sheehan
20170606,Hb1047,AF,7,R,AF,2,3,10.44553796,-83.78558801,r,215.93,60.19,50.19,702,765.13,612.87,409.05,409.05,Elizabeth Sheehan
20170606,Hb1047,AF,8,R,AF,2,3,10.44553796,-83.78558801,r,215.93,60.19,50.19,702,765.13,612.87,409.05,409.05,Elizabeth Sheehan
20170607,Hb1051,AM,4,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,5,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,6,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,7,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,8,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,9,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,10,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,11,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,12,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,13,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,14,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,15,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170607,Hb1051,AM,16,R,AF,2,3,10.445372,-83.78545096,r,238.27,83.19,73.19,687.06,748.95,597.08,394.49,394.49,Elizabeth Sheehan
20170608,Hb1056,AM,10,L,AF,2,3,10.44278199,-83.78629301,a,93.24,103.11,93.11,388.47,454.81,301.97,94.98,94.98,Elizabeth Sheehan
20170609,Hb1064,AF,1,R,AF,2,3,10.44630197,-83.78399796,r,351.95,34.43,24.43,832.51,885.39,738.86,545.55,545.55,Elizabeth Sheehan
20170609,Hb1064,AF,2,R,AF,2,3,10.44630197,-83.78399796,r,351.95,34.43,24.43,832.51,885.39,738.86,545.55,545.55,Elizabeth Sheehan
20170609,Hb1064,AF,3,R,AF,2,3,10.44630197,-83.78399796,r,351.95,34.43,24.43,832.51,885.39,738.86,545.55,545.55,Elizabeth Sheehan
20170609,Hb1064,AF,4,R,AF,2,3,10.44630197,-83.78399796,r,351.95,34.43,24.43,832.51,885.39,738.86,545.55,545.55,Elizabeth Sheehan
20180704,HB1228,AF,10,R,AF,2,3,10.43890301,-83.789024,b,21.56,74.03,64.03,206.44,258.87,267.39,351.79,206.44,CARRIE
20180704,HB1228,AF,11,R,AF,2,3,10.43890301,-83.789024,b,21.56,74.03,64.03,206.44,258.87,267.39,351.79,206.44,CARRIE
20180704,HB1230,AF,4,F,AF,2,3,10.43854603,-83.78906004,b,20.51,61.89,51.89,218.02,260.19,286.5,381.76,218.02,CARRIE
20180706,HB1241,AF,8,R,AF,2,3,10.43458197,-83.78681,b,71.48,37.52,27.52,467.31,376.99,489.94,705.27,376.99,CARRIE
20180706,HB1241,AF,9,R,AF,2,3,10.43458197,-83.78681,b,71.48,37.52,27.52,467.31,376.99,489.94,705.27,376.99,CARRIE
20180706,HB1241,AF,10,R,AF,2,3,10.43458197,-83.78681,b,71.48,37.52,27.52,467.31,376.99,489.94,705.27,376.99,CARRIE
20180706,HB1241,AF,11,R,AF,2,3,10.43458197,-83.78681,b,71.48,37.52,27.52,467.31,376.99,489.94,705.27,376.99,CARRIE
20180706,HB1241,AF,12,R,AF,2,3,10.43458197,-83.78681,b,71.48,37.52,27.52,467.31,376.99,489.94,705.27,376.99,CARRIE
20180707,HB1249,AF,11,F,AF,2,3,10.44307603,-83.78510898,a,56.63,188.73,178.73,456.36,508.55,362.28,179.16,179.16,CARRIE
20180707,HB1249,AF,12,F,AF,2,3,10.44307603,-83.78510898,a,56.63,188.73,178.73,456.36,508.55,362.28,179.16,179.16,CARRIE
20180708,HB1254,AM,1,R,AM,2,3,10.43776802,-83.78622998,a,96.14,188.92,178.92,133.19,20.09,134.29,349.65,20.09,CARRIE
20180708,HB1254,AM,2,R,AM,2,3,10.43776802,-83.78622998,a,96.14,188.92,178.92,133.19,20.09,134.29,349.65,20.09,CARRIE
20180708,HB1254,AM,3,R,AM,2,3,10.43776802,-83.78622998,a,96.14,188.92,178.92,133.19,20.09,134.29,349.65,20.09,CARRIE
20180708,HB1254,AM,4,R,AM,2,3,10.43776802,-83.78622998,a,96.14,188.92,178.92,133.19,20.09,134.29,349.65,20.09,CARRIE
20180708,HB1254,AM,5,R,AM,2,3,10.43776802,-83.78622998,a,96.14,188.92,178.92,133.19,20.09,134.29,349.65,20.09,CARRIE
20180708,HB1254,AM,6,R,AF,2,3,10.43776802,-83.78622998,a,96.14,188.92,178.92,133.19,20.09,134.29,349.65,20.09,CARRIE
20180708,HB1254,AM,7,R,AF,2,3,10.43776802,-83.78622998,a,96.14,188.92,178.92,133.19,20.09,134.29,349.65,20.09,CARRIE
20180708,HB1256,AM,14,F,A,2,3,10.439404,-83.78545398,a,0.05,161.36,151.36,146.42,119.57,47.16,184.74,47.16,CARRIE
20180709,HB1258,AF,1,R,AF,2,3,10.43850403,-83.78608103,a,56.02,183.37,173.37,87.55,0.22,57.3,268.21,0.22,CARRIE
20180712,HB1280,AF,9,F,A,2,3,10.44325297,-83.78567501,a,82.6,125.18,115.18,453.67,513.58,362.3,162.39,162.39,CARRIE
20180713,HB1283,AM,4,F,J,2,3,10.43908096,-83.78570502,a,10.49,159.85,149.85,117.52,74.51,31.67,209.89,31.67,CARRIE
20180715,HB1287,AF,2,R,AM,2,3,10.43929604,-83.78594097,a,43.78,124.74,114.74,92.24,86.33,0,181.88,0,CARRIE
20180721,HB1302,AF,8,F,A,2,3,10.44326202,-83.78607499,r,111.47,88.07,78.07,444.74,509.22,356.51,152.74,152.74,CARRIE
20180722,HB1306,AF,14,F,AF,2,3,10.43934097,-83.78586897,a,38.62,127.28,117.28,100.5,93.04,2.84,178.11,2.84,CARRIE
20180723,HB1316,AF,9,L,AF,2,3,10.44257797,-83.78458897,a,54.73,265.59,255.59,435.58,477.16,341.43,194.33,194.33,CARRIE
20180723,HB1317,AF,7,L,J,2,3,10.43875499,-83.78552699,a,10.59,199.26,189.26,140.88,66.78,71.69,249.68,66.78,CARRIE
20180724,HB1320,AM,6,R,J,2,3,10.43951397,-83.78630399,b,89.91,80.08,70.08,59.3,94.32,0,157.38,0,CARRIE
20180725,HB1329,AF,9,R,AM,2,3,10.44328901,-83.78572304,a,88.69,118.61,108.61,456.12,516.68,365.12,164.28,164.28,CARRIE
20180725,HB1329,AF,10,R,AM,2,3,10.44328901,-83.78572304,a,88.69,118.61,108.61,456.12,516.68,365.12,164.28,164.28,CARRIE
20180725,HB1329,AF,11,R,AM,2,3,10.44328901,-83.78572304,a,88.69,118.61,108.61,456.12,516.68,365.12,164.28,164.28,CARRIE
20180725,HB1329,AF,12,R,AM,2,3,10.44328901,-83.78572304,a,88.69,118.61,108.61,456.12,516.68,365.12,164.28,164.28,CARRIE
20180725,HB1330,AF,1,R,AM,2,3,10.443229,-83.78588699,a,94.17,107.25,97.25,445.33,507.65,355.43,152.78,152.78,CARRIE
20180725,HB1330,AF,2,F,AM,2,3,10.443229,-83.78588699,a,94.17,107.25,97.25,445.33,507.65,355.43,152.78,152.78,CARRIE
20180725,HB1330,AF,3,R,AM,2,3,10.443229,-83.78588699,a,94.17,107.25,97.25,445.33,507.65,355.43,152.78,152.78,CARRIE
20180727,HB1346,AM,12,R,A,2,3,10.43871098,-83.78672702,a,118.41,132.08,122.08,15.7,15.22,51.33,248.73,15.22,CARRIE
20180727,HB1346,AM,13,R,A,2,3,10.43871098,-83.78672702,a,118.41,132.08,122.08,15.7,15.22,51.33,248.73,15.22,CARRIE
20180727,HB1346,AM,14,R,A,2,3,10.43871098,-83.78672702,a,118.41,132.08,122.08,15.7,15.22,51.33,248.73,15.22,CARRIE
20180727,HB1346,AM,15,R,A,2,3,10.43871098,-83.78672702,a,118.41,132.08,122.08,15.7,15.22,51.33,248.73,15.22,CARRIE
20180727,HB1346,AM,16,R,A,2,3,10.43871098,-83.78672702,a,118.41,132.08,122.08,15.7,15.22,51.33,248.73,15.22,CARRIE
20180728,HB1350,AM,5,F,J,2,3,10.43544296,-83.78641203,r,173.47,59.96,49.96,376.1,278.04,391.57,607.41,278.04,CARRIE
20180729,HB1361,AF,11,R,AM,2,3,10.435565,-83.78639803,r,186.87,71.37,61.37,363,264.46,378.03,593.86,264.46,CARRIE
20180730,HB1369,AM,3,F,A,2,3,10.44138196,-83.78616703,b,3.71,90.47,80.47,239.91,301.2,148.85,0,0,CARRIE
20180730,HB1372,AF,13,R,AF,2,3,10.43932303,-83.785961,a,47.01,121.09,111.09,90.28,88.75,0,178.66,0,CARRIE
20180730,HB1372,AF,14,R,AF,2,3,10.43932303,-83.785961,a,47.01,121.09,111.09,90.28,88.75,0,178.66,0,CARRIE
20180730,HB1372,AF,15,R,AF,2,3,10.43932303,-83.785961,a,47.01,121.09,111.09,90.28,88.75,0,178.66,0,CARRIE
20180730,HB1372,AF,16,R,AF,2,3,10.43932303,-83.785961,a,47.01,121.09,111.09,90.28,88.75,0,178.66,0,CARRIE
20180731,HB1380,A,12,R,A,2,3,10.43928104,-83.78557602,a,6.63,156.89,146.89,131.96,100.74,35.4,192.5,35.4,CARRIE
20180801,HB1392,A,15,R,AM,2,3,10.44306404,-83.78154198,a,97.82,387.43,377.43,710.35,707.27,623.42,527.75,527.75,CARRIE
20180801,HB1392,A,16,R,AM,2,3,10.44306404,-83.78154198,a,97.82,387.43,377.43,710.35,707.27,623.42,527.75,527.75,CARRIE
20180802,HB1399,AM,12,R,AF,2,3,10.43611703,-83.78622402,i,157.22,119.45,109.45,306.42,202.64,316.84,532.22,202.64,CARRIE
20180802,HB1399,AM,13,R,AF,2,3,10.43611703,-83.78622402,i,157.22,119.45,109.45,306.42,202.64,316.84,532.22,202.64,CARRIE
20180804,HB1411,AM,10,R,AF,2,3,10.44490999,-83.786594,r,145.68,42.92,32.92,620.23,689.94,537.68,322.42,322.42,CARRIE
20180807,HB1432,AF,1,L,A,2,3,10.44286204,-83.78262199,i,186.51,365.99,355.99,603.54,611.83,515.84,408,408,CARRIE
20180808,HB1441,AM,16,R,AF,2,3,10.44191002,-83.78638303,b,41,86.55,76.55,291.64,358.12,205.36,1.13,1.13,CARRIE
20170603,HB2006,AM,7,R,AF,2,3,10.44159997,-83.78255703,i,127.74,472.77,462.77,529.63,515.31,439,391.9,391.9,Madison Azzara
20170603,HB2006,AM,8,L,AF,2,3,10.44159997,-83.78255703,i,127.74,472.77,462.77,529.63,515.31,439,391.9,391.9,Madison Azzara
20170606,HB2025,AF,7,F,AF,2,3,10.44528801,-83.785674,r,221.59,78.99,68.99,673.08,736.56,584.19,379.89,379.89,Madison Azzara
20170606,HB2030,AF,11,F,AF,2,3,10.44524602,-83.785529,r,238.11,90.95,80.95,671.63,733.95,581.92,379.09,379.09,Madison Azzara
20170608,HB2039,AF,12,L,A,2,3,10.441432,-83.78674102,b,63.94,32.8,22.8,235.21,306.22,157.43,0,0,Madison Azzara
20170609,HB2043,AM,4,R,AF,2,3,10.44637498,-83.785673,r,175.63,23.91,13.91,791.59,856.12,703.54,496.49,496.49,Madison Azzara
20170609,HB2043,AM,5,R,AF,2,3,10.44637498,-83.785673,r,175.63,23.91,13.91,791.59,856.12,703.54,496.49,496.49,Madison Azzara
20170609,HB2043,AM,13,R,AF,2,3,10.44637498,-83.785673,r,175.63,23.91,13.91,791.59,856.12,703.54,496.49,496.49,Madison Azzara
20170609,HB2046,AF,3,F,AM,2,3,10.43879497,-83.78678402,a,124.22,121.29,111.29,4.54,26.04,51.59,240.04,4.54,Madison Azzara
20180609,HB2206,AM,4,R,AF,2,3,10.43312503,-83.78383996,b,17.33,92.73,82.73,709.54,593.53,700.89,899.21,593.53,Stacy Hill
20180609,HB2206,AM,5,R,AF,2,3,10.43312503,-83.78383996,b,17.33,92.73,82.73,709.54,593.53,700.89,899.21,593.53,Stacy Hill
20180609,HB2206,AM,6,R,AF,2,3,10.43312503,-83.78383996,b,17.33,92.73,82.73,709.54,593.53,700.89,899.21,593.53,Stacy Hill
20180609,HB2206,AM,7,R,AF,2,3,10.43312503,-83.78383996,b,17.33,92.73,82.73,709.54,593.53,700.89,899.21,593.53,Stacy Hill
20180609,HB2206,AM,13,R,AF,2,3,10.43312503,-83.78383996,b,17.33,92.73,82.73,709.54,593.53,700.89,899.21,593.53,Stacy Hill
20180609,HB2206,AM,14,R,AF,2,3,10.43312503,-83.78383996,b,17.33,92.73,82.73,709.54,593.53,700.89,899.21,593.53,Stacy Hill
20180609,HB2206,AM,15,R,AF,2,3,10.43312503,-83.78383996,b,17.33,92.73,82.73,709.54,593.53,700.89,899.21,593.53,Stacy Hill
20180609,HB2206,AM,16,R,AF,2,3,10.43312503,-83.78383996,b,17.33,92.73,82.73,709.54,593.53,700.89,899.21,593.53,Stacy Hill
20180612,HB2217,J,2,L,A,2,3,10.44375999,-83.78569898,r,135.14,100.54,90.54,507.23,568.59,416.78,214.81,214.81,Stacy Hill
20180612,HB2217,J,9,L,AF,2,3,10.44375999,-83.78569898,r,135.14,100.54,90.54,507.23,568.59,416.78,214.81,214.81,Stacy Hill
20180617,HB2226,J,7,L,AF,2,3,10.44560904,-83.78693297,b,79.28,25.13,15.13,697.28,768.6,617.45,400.68,400.68,Stacy Hill
20180618,HB2233,AF,12,R,AM,2,3,10.43872498,-83.78745398,b,194.47,93.34,83.34,52.96,86.06,123.14,265.48,52.96,Stacy Hill
20170627,Hb3014,J,7,F,U,2,3,10.43853203,-83.78658202,a,106.38,155.91,145.91,41.07,0,57.27,267.8,0,Zach
20170627,Hb3014,J,10,F,U,2,3,10.43853203,-83.78658202,a,106.38,155.91,145.91,41.07,0,57.27,267.8,0,Zach
20170628,Hb3020,AF,9,L,AM,2,3,10.438628,-83.78599796,a,42.55,177.52,167.52,91.74,15.33,48.43,254.91,15.33,Zach
20170628,Hb3020,AF,11,F,AF,2,3,10.438628,-83.78599796,a,42.55,177.52,167.52,91.74,15.33,48.43,254.91,15.33,Zach
20170628,Hb3020,AF,12,L,U,2,3,10.438628,-83.78599796,a,42.55,177.52,167.52,91.74,15.33,48.43,254.91,15.33,Zach
20170629,Hb3025,AM,14,L,J,2,3,10.44380098,-83.78589897,r,147.69,78.21,68.21,506.91,570.37,417.9,214.52,214.52,Zach
20170701,Hb3033,J,4,R,U,2,3,10.44287603,-83.78631799,r,102.28,94.08,84.08,398.39,465.12,312.29,103.99,103.99,Zach
20170702,Hb3038,AM,5,F,AM,2,3,10.438915,-83.78656902,a,100.71,117.07,107.07,26.77,27.54,24.65,225.43,24.65,Zach
20170702,Hb3038,AM,8,R,AM,2,3,10.438915,-83.78656902,a,100.71,117.07,107.07,26.77,27.54,24.65,225.43,24.65,Zach
20170707,Hb3053,AM,11,R,AF,2,3,10.43928598,-83.78725701,b,179.44,61.28,51.28,13.88,101.01,73.22,199.88,13.88,Zach
20170707,Hb3053,AM,12,R,AF,2,3,10.43928598,-83.78725701,b,179.44,61.28,51.28,13.88,101.01,73.22,199.88,13.88,Zach
20170707,Hb3053,AM,13,R,AM,2,3,10.43928598,-83.78725701,b,179.44,61.28,51.28,13.88,101.01,73.22,199.88,13.88,Zach
20170707,Hb3053,AM,14,R,AM,2,3,10.43928598,-83.78725701,b,179.44,61.28,51.28,13.88,101.01,73.22,199.88,13.88,Zach
20170708,Hb3059,AM,13,F,AF,2,3,10.43899404,-83.78726799,b,177.28,93.36,83.36,17.51,79.33,94.35,230.41,17.51,Zach
20170711,Hb3068,AM,7,R,AF,2,3,10.44051502,-83.78645997,b,62.52,34.61,24.61,138.87,203.75,51.74,49.49,49.49,Zach
20170714,Hb3071,AF,9,R,U,2,3,10.43877603,-83.78752297,b,186.5,84.92,74.92,54.4,94.67,128.63,263.2,54.4,Zach
20170714,Hb3071,AF,10,F,U,2,3,10.43877603,-83.78752297,b,186.5,84.92,74.92,54.4,94.67,128.63,263.2,54.4,Zach
20170714,Hb3071,AF,11,F,U,2,3,10.43877603,-83.78752297,b,186.5,84.92,74.92,54.4,94.67,128.63,263.2,54.4,Zach
20170721,Hb3079,AF,6,F,AM,2,3,10.442021,-83.78227397,i,111.54,465.86,455.86,579.73,569.49,490.73,428.05,428.05,Zach
20170721,Hb3079,AF,9,F,AF,2,3,10.442021,-83.78227397,i,111.54,465.86,455.86,579.73,569.49,490.73,428.05,428.05,Zach
20170721,Hb3080,AF,3,R,AM,2,3,10.44208998,-83.78225201,i,111.44,459.25,449.25,585.76,576.44,497.13,431.06,431.06,Zach
20170725,Hb3093,AF,7,F,U,2,3,10.443086,-83.78580602,a,76.64,123.37,113.37,432.08,493.13,341.34,140.09,140.09,Zach
20170725,Hb3093,AF,8,F,U,2,3,10.443086,-83.78580602,a,76.64,123.37,113.37,432.08,493.13,341.34,140.09,140.09,Zach
20170730,Hb3112,AM,7,R,AF,2,3,10.44278903,-83.78525499,a,21.38,191.81,181.81,420.86,473.59,326.84,145.34,145.34,Zach
20170731,Hb3116,AM,1,L,AF,2,3,10.44483698,-83.78741702,b,70.47,40.41,30.41,613.78,689,541.08,323.6,323.6,Zach
20170806,Hb3135,AF,10,R,AF,2,3,10.445445,-83.78544702,r,234.45,76.32,66.32,695.04,757,605.11,402.47,402.47,Zach
20170806,Hb3135,AF,11,R,AF,2,3,10.445445,-83.78544702,r,234.45,76.32,66.32,695.04,757,605.11,402.47,402.47,Zach
20170806,Hb3135,AF,12,R,AF,2,3,10.445445,-83.78544702,r,234.45,76.32,66.32,695.04,757,605.11,402.47,402.47,Zach
20170806,Hb3135,AF,13,R,AF,2,3,10.445445,-83.78544702,r,234.45,76.32,66.32,695.04,757,605.11,402.47,402.47,Zach
20170806,Hb3135,AF,14,R,AF,2,3,10.445445,-83.78544702,r,234.45,76.32,66.32,695.04,757,605.11,402.47,402.47,Zach
20170806,Hb3135,AF,15,R,AF,2,3,10.445445,-83.78544702,r,234.45,76.32,66.32,695.04,757,605.11,402.47,402.47,Zach
20170806,Hb3135,AF,16,R,AF,2,3,10.445445,-83.78544702,r,234.45,76.32,66.32,695.04,757,605.11,402.47,402.47,Zach
20170806,Hb3136,AF,1,R,AM,2,3,10.44543,-83.78543898,r,236.05,78.2,68.2,693.61,755.49,603.63,401.03,401.03,Zach
20170806,Hb3140,AF,1,R,J,2,3,10.44539798,-83.78564701,r,218.75,69.81,59.81,685.58,748.99,596.64,392.4,392.4,Zach
20170806,Hb3140,AF,2,L,AM,2,3,10.44539798,-83.78564701,r,218.75,69.81,59.81,685.58,748.99,596.64,392.4,392.4,Zach
20170624,Hb3142,AM,8,R,U,2,3,10.44360199,-83.78650499,r,171.59,28.06,18.06,476.25,545.2,392.73,178.55,178.55,Zach
20170624,Hb3145,AF,6,R,AM,2,3,10.44364298,-83.78663298,r,184.99,13.86,3.86,480.03,549.9,397.98,182.22,182.22,Zach
20170807,Hb3150,AF,10,R,AF,2,3,10.43563197,-83.78648596,r,191.76,68.28,58.28,354.26,257.95,371.07,586.99,257.95,Zach
20170811,Hb3164,AF,5,R,AF,2,3,10.444064,-83.78267697,i,260.33,237.64,227.64,693.57,717.53,601.23,456.64,456.64,Zach
20180704,HB3209,AF,9,F,AF,2,3,10.43877502,-83.78895803,b,29.86,60.44,50.44,201.3,250.04,265.88,356.03,201.3,Alyssa MacAusland
20180704,HB3209,AF,10,F,AF,2,3,10.43877502,-83.78895803,b,29.86,60.44,50.44,201.3,250.04,265.88,356.03,201.3,Alyssa MacAusland
20180704,HB3211,J,4,L,AF,2,3,10.438124,-83.788061,r,132.36,47.54,37.54,143.06,154.72,209.87,353.84,143.06,Alyssa MacAusland
20180707,HB3230,AM,3,F,AF,2,3,10.44303403,-83.78512398,a,51.71,189.47,179.47,451.45,503.63,357.36,174.65,174.65,Alyssa MacAusland
20180707,HB3230,AM,12,R,AF,2,3,10.44303403,-83.78512398,a,51.71,189.47,179.47,451.45,503.63,357.36,174.65,174.65,Alyssa MacAusland
20180709,HB3240,AF,12,F,U,2,3,10.43855298,-83.78602797,a,48.64,182.33,172.33,90.95,7.75,54.69,263.01,7.75,Alyssa MacAusland
20180709,HB3244,AF,14,F,AF,2,3,10.43941498,-83.78597198,a,52.26,113.38,103.38,90.54,97.1,0,168.42,0,Alyssa MacAusland
20180730,HB3514,AF,10,R,J,2,3,10.439232,-83.78604096,a,50.89,122.46,112.46,80.79,76.09,3.65,187.94,3.65,Jenna
20180731,HB3515,AF,10,R,A,2,3,10.43982804,-83.78675904,b,135.34,21.26,11.26,57.9,130.64,9,126.47,9,Jenna
20180731,HB3516,AF,9,R,AF,2,3,10.43820497,-83.78536404,a,7.66,256.96,246.96,172.73,73.19,126.74,313.08,73.19,Jenna
20180801,HB3521,AF,7,R,AF,2,3,10.43837998,-83.78536102,a,12.7,242.53,232.53,166.3,75.77,113.77,294.6,75.77,Jenna
20180801,HB3523,AF,15,F,AM,2,3,10.438268,-83.78539396,a,6.18,249.54,239.54,167.03,70.49,119.46,305.48,70.49,Jenna
20180801,HB3523,AF,16,OV,AM,2,3,10.438268,-83.78539396,a,6.18,249.54,239.54,167.03,70.49,119.46,305.48,70.49,Jenna
20180802,HB3525,AF,2,L,A,2,3,10.43894199,-83.78733496,b,184.59,100.22,90.22,26.82,82.33,103.58,238.37,26.82,Jenna
20180802,HB3525,AF,6,R,AM,2,3,10.43894199,-83.78733496,b,184.59,100.22,90.22,26.82,82.33,103.58,238.37,26.82,Jenna
20180804,HB3534,AF,13,F,J,2,3,10.44491803,-83.78664698,r,140.17,37.56,27.56,620.94,690.93,538.85,323.22,323.22,Jenna
20180612,HB4233,AF,8,R,A,2,3,10.44005804,-83.78582002,a,33.23,102.11,92.11,136.03,167.83,49.67,102.57,49.67,DORIAN
20180612,HB4233,AF,9,R,A,2,3,10.44005804,-83.78582002,a,33.23,102.11,92.11,136.03,167.83,49.67,102.57,49.67,DORIAN
20180612,HB4233,AF,10,R,A,2,3,10.44005804,-83.78582002,a,33.23,102.11,92.11,136.03,167.83,49.67,102.57,49.67,DORIAN
20180618,HB4252,AF,2,R,J,2,3,10.43898901,-83.78730898,b,181.76,94.62,84.62,21.38,82.67,97.88,232.5,21.38,DORIAN
20180621,HB4258,AF,1,F,AF,2,3,10.44320603,-83.78719197,r,164.97,7.35,-2.65,432.29,506.93,359.77,142.13,142.13,DORIAN
20180621,HB4258,AF,2,F,AF,2,3,10.44320603,-83.78719197,r,164.97,7.35,-2.65,432.29,506.93,359.77,142.13,142.13,DORIAN
20180623,HB4266,AM,10,R,AF,2,3,10.44105398,-83.78664698,b,59.87,27.55,17.55,194.05,263.79,114.37,6.1,6.1,DORIAN
20180524,HB5201,AF,7,R,AM,2,3,10.44282298,-83.78669702,b,129.03,70.33,60.33,389.14,459.49,308.26,91.52,91.52,Elizabeth Coggeshall
20180524,HB5201,AF,16,R,AM,2,3,10.44282298,-83.78669702,b,129.03,70.33,60.33,389.14,459.49,308.26,91.52,91.52,Elizabeth Coggeshall
20180524,HB5202,AM,15,R,AF,2,3,10.44243498,-83.78651404,a,87.11,110.84,100.84,347.5,416.11,263.81,51.28,51.28,Elizabeth Coggeshall
20180524,HB5208,AM,14,L,J,2,3,10.44517896,-83.78562598,r,229.78,92.14,82.14,662.23,725.21,572.97,369.74,369.74,Elizabeth Coggeshall
20180526,HB5217,AF,1,R,A,2,3,10.44501099,-83.78205998,i,247.21,171.62,161.62,817.23,842.15,724.41,571.75,571.75,Elizabeth Coggeshall
20180527,HB5223,J,4,L,AF,2,3,10.44223197,-83.78656098,b,77.86,95.07,85.07,324.68,393.7,241.75,28.26,28.26,Elizabeth Coggeshall
20180527,HB5223,J,5,R,AF,2,3,10.44223197,-83.78656098,b,77.86,95.07,85.07,324.68,393.7,241.75,28.26,28.26,Elizabeth Coggeshall
20180528,HB5228,J,14,L,A,2,3,10.44197498,-83.78673398,b,76.39,63.83,53.83,295.27,366.06,215.98,0.63,0.63,Elizabeth Coggeshall
20180529,HB5236,AM,15,L,J,2,3,10.43616003,-83.78618597,i,151.4,125.02,115.02,302.69,197.9,312.2,527.41,197.9,Elizabeth Coggeshall
20180530,HB5238,J,12,F,AM,2,3,10.44335397,-83.78705903,r,170.17,0.02,-9.98,448.31,521.24,372.49,155.29,155.29,Elizabeth Coggeshall
20180530,HB5240,AF,8,R,AM,2,3,10.44352496,-83.78691704,r,178.03,0.23,-9.77,466.78,538.52,388.41,171.28,171.28,Elizabeth Coggeshall
20180530,HB5240,AF,9,R,AM,2,3,10.44352496,-83.78691704,r,178.03,0.23,-9.77,466.78,538.52,388.41,171.28,171.28,Elizabeth Coggeshall
20180530,HB5240,AF,10,R,AM,2,3,10.44352496,-83.78691704,r,178.03,0.23,-9.77,466.78,538.52,388.41,171.28,171.28,Elizabeth Coggeshall
