"","ID","RestPct","MovingPct","FeedingPct","AvgNumNN","AvgDistNN","RivDist","AnthDist","nObs"
"1314","HB6101",87.5,6.25,6.25,1.125,0,74.6,223.29,16
"1315","HB6102",43.75,37.5,6.25,0.0909090909090909,10.625,107.57,275.35,16
"1316","HB6103",43.75,31.25,0,0.923076923076923,1.08333333333333,106.55,266.69,16
"1317","HB6104",62.5,37.5,0,0.8,1.85714285714286,106.98,267.17,16
"1318","HB6105",31.25,6.25,31.25,0.384615384615385,6.5,98.46,300.8,16
"1319","HB6106",68.75,6.25,0,1.91666666666667,0,88.28,307.67,16
"1320","HB6107",100,0,0,1.625,0,74.55,124.63,16
"1321","HB6108",100,0,0,1.5625,0,79.84,119.42,16
"1322","HB6109",100,0,0,2,0,77.43,121.83,16
"1323","HB6110",100,0,0,1.0625,0,74.7,124.52,16
"1324","HB6111",100,0,0,1.0625,0,76.72,122.4,16
"1325","HB6112",100,0,0,1.125,0,78.59,120.58,16
"1326","HB6113",93.75,6.25,0,1,0,77.12,121.96,16
"1327","HB6114",31.25,37.5,25,0.142857142857143,10.4,30.35,114.04,16
"1328","HB6201",100,0,0,0,11.5,121.6,50.42,16
"1329","HB6202",100,0,0,0,12.4375,119.79,53.62,16
"1330","HB6203",87.5,0,0,2.28571428571429,4,118.64,52.71,16
"1331","HB6204",100,0,0,0,13,118.47,49.14,16
"1332","HB6205",37.5,25,12.5,0.928571428571429,5.41666666666667,118.31,49.45,16
"1333","HB6206",37.5,25,18.75,0.833333333333333,5.66666666666667,41.06,156.72,16
"1334","HB6207",62.5,6.25,6.25,0,8.33333333333333,40.14,155.69,16
"1335","HB6208",62.5,31.25,0,0,13,9.69,142.11,16
"1336","HB6209",100,0,0,0,13,203.06,205.51,16
"1337","HB6210",100,0,0,0.75,4.3125,192.82,218.06,16
"1338","HB6211",62.5,12.5,6.25,1,0.538461538461538,192.03,218.5,16
"1339","HB6212",100,0,0,0,13,482.55,122.09,16
"1340","HB6213",0,25,43.75,2,3,239.88,6.81,16
"1341","HB6214",6.25,25,68.75,0.9375,5.0625,243.42,9.52,16
"1342","HB6215",62.5,6.25,31.25,0.0625,10.4375,245.72,15.54,16
"1343","HB6216",100,0,0,0,13,53.06,310.11,16
"1344","HB6217",100,0,0,0,9,236.36,60.44,16
"1345","HB6218",100,0,0,0,13,94.88,103.78,16
"1346","HB6219",100,0,0,0,13,88.5,111.01,16
"1347","HB6220",100,0,0,0,13,107.68,100,16
"1348","HB6221",87.5,0,0,0.142857142857143,12.1428571428571,165.91,67.12,16
"1349","HB6222",62.5,12.5,0,0.545454545454545,7.36363636363636,164.89,67.02,16
"1350","HB6223",100,0,0,0.3125,11.375,75.48,98.21,16
"1351","HB6224",12.5,43.75,43.75,0.6875,5.375,123.23,90.07,16
"1352","HB6225",37.5,18.75,31.25,0.785714285714286,7,180.29,62.37,16
"1353","HB6226",18.75,25,31.25,0.75,5,184.71,54.02,16
"1354","HB6227",31.25,31.25,37.5,0.4375,8.75,193.12,54.64,16
"1355","HB6228",93.75,6.25,0,1.875,1.625,194.92,52.45,16
"1356","HB6229",37.5,31.25,0,0,13,70.8,263.29,16
"1357","HB6230",18.75,62.5,18.75,0.75,6.6875,60.63,55.87,16
"1358","HB6231",25,50,25,0.5,6.3125,63.46,59.36,16
"1359","HB6232",81.25,0,18.75,0,13,144.37,18.84,16
"1360","HB6233",100,0,0,0,11.5,160.07,1.56,16
"1361","HB6234",100,0,0,0,10.5625,22.92,75.17,16
"1362","HB6235",93.75,6.25,0,0,10.8125,34.22,62.95,16
"1363","HB6236",62.5,18.75,18.75,0.5625,6.1875,30.44,65.98,16
"1364","HB6237",93.75,0,6.25,0.625,5.8125,27.54,69.19,16
"1365","HB6238",100,0,0,0,13,54.55,66.26,16
"1366","HB6239",68.75,31.25,0,1.4,1.3,52.19,71.03,16
"1367","HB6240",56.25,31.25,12.5,1.38461538461538,1.92307692307692,46.71,74.72,16
"1368","HB6241",6.25,18.75,75,1,5.5625,107.91,61.37,16
"1369","HB6242",62.5,25,12.5,0.125,11.75,31.9,64.84,16
"1370","HB6243",75,0,25,0,13,70.08,168.84,16
"1371","HB6244",68.75,0,31.25,0,13,33.26,63.14,16
"1372","HB6245",25,25,50,0.4375,4.19230769230769,123.33,86.26,16
"1373","HB6246",62.5,12.5,0,0.166666666666667,11.3333333333333,119.62,87.26,16
"1374","HB6247",93.75,6.25,0,0,12.125,118.98,86.39,16
"1375","HB6248",0,62.5,12.5,1.09090909090909,6.25,37.65,170.37,16
"1376","HB6249",62.5,18.75,0,0.307692307692308,11.5384615384615,34.83,189.25,16
"1377","HB6250",100,0,0,0,13,37.43,140.41,16
"1378","HB6251",100,0,0,0,13,149,10.45,16
"1379","HB6252",100,0,0,0,13,148.56,10.31,16
"1380","HB6253",93.75,0,0,1,5,114.02,46.87,16
"1381","HB6254",100,0,0,0,6,117.22,43.63,16
"1382","HB6255",100,0,0,1,4,113.54,47.48,16
"1383","HB6256",75,0,0,0,13,112.41,48.58,16
"1384","HB6257",56.25,12.5,0,2.2,2.5,151.31,72.25,16
"1385","HB6258",37.5,31.25,12.5,1.84615384615385,3.03846153846154,170.09,85.97,16
"1386","HB6259",37.5,37.5,0,0.2,10.4,171.36,80.72,16
"1387","HB6260",56.25,18.75,0,1.66666666666667,3.33333333333333,166.94,81.85,16
"1388","HB6261",43.75,37.5,0,0.666666666666667,6.375,103.57,92.5,16
"1389","HB6262",75,6.25,0,0.461538461538462,7.19230769230769,108.95,92.51,16
"1390","HB6263",87.5,12.5,0,0.733333333333333,7.26666666666667,480.78,126.9,16
"1391","HB6264",81.25,18.75,0,0.6875,3.46875,486.28,113.19,16
"1392","HB6265",6.25,43.75,37.5,0.5,6.14285714285714,113.93,92.32,16
"1393","HB6266",100,0,0,1.125,0.09375,124.42,83.86,16
"1394","HB6267",100,0,0,0.9375,0.71875,125.57,82.76,16
"1395","HB6268",68.75,12.5,0,0.923076923076923,1.5,125.57,82.76,16
"1396","HB6269",62.5,12.5,0,1,1.58333333333333,118.19,84.02,16
"1397","HB6270",100,0,0,2.5,2.25,138.68,134.02,16
"1398","HB6271",100,0,0,2.875,1.875,134.35,132.59,16
"1399","HB6272",62.5,37.5,0,1.06666666666667,4.26666666666667,140.41,131.95,16
"1400","HB6273",62.5,12.5,6.25,1.91666666666667,1.375,140.28,130.23,16
"1401","HB6274",25,31.25,37.5,0,NA,104.52,120,16
"1402","HB6275",6.25,12.5,12.5,0.285714285714286,9.85714285714286,253.39,1.86,16
"1403","HB6276",12.5,37.5,18.75,0.4,8.1,253.32,1.32,16
"1404","HB6277",12.5,25,37.5,0.416666666666667,8.16666666666667,248.18,4.31,16
"1405","HB6278",0,37.5,31.25,0.0909090909090909,10.1818181818182,42.17,133.54,16
"1406","HB6279",0,56.25,18.75,0.1,10.4,39.4,131.51,16
"1407","HB6280",50,12.5,6.25,0,13,38.18,127.22,16
"1408","HB6281",100,0,0,1.2,5,166.93,78.27,16
"1409","HB6282",93.75,6.25,0,0.0625,6.75,165.13,78.3,16
"1410","HB6283",100,0,0,0,13,139.01,44.61,16
"1411","HB6284",100,0,0,0,6,123.84,48.73,16
"1412","HB6285",100,0,0,1.75,1.375,124.56,48.95,16
"1413","HB6286",68.75,12.5,0,1.38461538461538,2.07692307692308,131.11,40.67,16
"1414","HB6287",56.25,6.25,18.75,2.14285714285714,5.21428571428571,131.36,38.74,16
"1415","HB6288",87.5,0,12.5,1.375,4.0625,119.48,51.17,16
"1416","HB6289",93.75,6.25,0,0.5625,5.25,122.25,48.29,16
"1417","HB6290",100,0,0,0.625,4.875,117.07,52.53,16
"1418","HB6291",100,0,0,0,13,107.45,61.8,16
"1419","HB6292",100,0,0,1.75,0.25,105.52,65.42,16
"1420","HB6293",100,0,0,0,13,109.11,64.27,16
"1421","HB6294",68.75,25,0,0.125,11.375,24.78,196.12,16
"1422","HB6295",56.25,25,0,0.5,7,20.42,200.74,16
"1423","HB6296",50,25,0,0.0909090909090909,11,21.71,203.32,16
"1424","HB6297",50,12.5,37.5,0.5,3.96875,255.45,3.38,16
"1425","HB6298",50,12.5,37.5,0.75,4.9375,254.54,1.36,16
"1426","HB6299",93.75,6.25,0,0.0625,12.5,249.34,0.82,16
"1427","HB6300",37.5,12.5,43.75,0.333333333333333,8.56666666666667,158.65,16.51,16
"1428","HB6301",100,0,0,1.5,0.1875,109.11,64.27,16
"1429","HB6302",100,0,0,0.875,1.75,109.11,64.27,16
"1430","HB6303",100,0,0,1.5,0.1875,109.11,64.27,16
"1431","HB6304",100,0,0,0,8,109.11,64.27,16
"1432","HB6305",43.75,6.25,43.75,1.57142857142857,3.10714285714286,468.37,114.62,16
"1433","HB6306",50,12.5,31.25,1.21428571428571,2.07142857142857,458.57,108.99,16
"1434","HB6307",31.25,18.75,25,0.583333333333333,5.20833333333333,460.99,117.6,16
"1435","HB6308",18.75,25,56.25,0.8,4.76666666666667,466.15,116.24,16
"1436","HB6309",31.25,25,37.5,0.9375,3.13333333333333,176.15,119.98,16
"1437","HB6310",12.5,43.75,12.5,0,13,207.96,200.15,16
"1438","HB6311",6.25,56.25,25,0.428571428571429,8.5,177.11,281.74,16
"1439","HB6312",0,43.75,31.25,0.7,6.7,200.68,299.16,16
"1440","HB6313",81.25,18.75,0,0.6875,5.125,69.99,104.37,16
"1441","HB6314",81.25,18.75,0,0.875,1.75,67.99,107.07,16
"1442","HB6315",100,0,0,2.0625,2.21875,66.44,108.51,16
"1443","HB6316",93.75,0,0,1,0.125,30.82,349.41,16
"1444","HB6317",100,0,0,1,0.1875,42.05,335.06,16
"1445","HB6318",93.75,0,0,0,13,33.64,337.75,16
"1446","HB6319",62.5,6.25,31.25,0.0625,11.375,30.37,348.15,16
"1447","HB6320",93.75,0,0,0.866666666666667,2.83333333333333,37.58,334.78,16
"1448","HB6321",75,12.5,12.5,0.1875,7.5625,36.46,336.75,16
"1449","HB6322",81.25,6.25,0,0.714285714285714,3.53571428571429,38.6,334.62,16
"1450","HB6323",93.75,0,0,2.5,0.28125,41.62,338.72,16
"1451","HB6324",100,0,0,2.5625,2.375,43.02,337.76,16
"1452","HB6325",100,0,0,2.4375,0.25,40.04,340.92,16
"1453","HB6326",37.5,37.5,0,1.09090909090909,5.45454545454545,25.83,316.02,16
"1454","HB6327",31.25,31.25,12.5,0.909090909090909,9.72727272727273,22.93,317.46,16
"1455","HB6328",6.25,6.25,6.25,0,13,161.06,27.34,16
"1456","HB6329",100,0,0,0,13,398.86,119.7,16
"1457","HB6330",100,0,0,0,13,381.7,102.26,16
"1458","HB6332",37.5,62.5,0,1,4.66666666666667,453.8,150.29,16
"1459","HB6333",0,25,68.75,0.533333333333333,9.06666666666667,442.03,159.97,16
"1460","HB6334",56.25,37.5,6.25,0.125,10.125,401.85,179.12,16
"1461","HB6335",43.75,18.75,37.5,0.6875,4.3125,393.06,186.53,16
"1462","HB6336",25,43.75,12.5,1.07142857142857,7.39285714285714,27.39,123.32,16
"1463","HB6337",25,37.5,6.25,2.36363636363636,1.90909090909091,44.92,85.57,16
"1464","HB6338",18.75,12.5,68.75,0.25,9.25,119.69,51.95,16
"1465","HB6339",12.5,0,87.5,0.0625,9.3125,118.95,51.01,16
"1466","HB6340",31.25,31.25,37.5,1.3125,2.09375,120.59,49.56,16
"1467","HB6341",87.5,0,12.5,0.8125,2.875,118.6,52.37,16
"1468","HB6342",100,0,0,1.5625,2.4375,119.69,49.68,16
"1469","HB6343",81.25,0,18.75,0.625,4.28125,120.17,50.38,16
"1470","HB6344",81.25,0,18.75,0,13,120.17,50.38,16
"1471","HB6345",68.75,12.5,0,0.846153846153846,5.11538461538461,81.84,2.5,16
"1472","HB6346",31.25,31.25,25,1.53846153846154,2.53846153846154,85.89,0.33,16
"1473","HB6347",62.5,25,0,1.23076923076923,1.69230769230769,86.06,3.44,16
"1474","HB6348",31.25,6.25,62.5,1.125,5.0625,95.77,28.33,16
"1475","HB6349",0,31.25,68.75,0.466666666666667,7.8125,102.28,84.65,16
"1476","HB6350",25,25,50,0.9375,4.84375,105.37,95.3,16
"1477","HB6351",93.75,6.25,0,0,13,84.29,114.37,16
"1478","HB6352",100,0,0,0,13,85.21,113.93,16
"1479","HB6353",100,0,0,0,NA,126.08,82.74,16
"1480","HB6354",93.75,0,6.25,0.8125,2.75,81.84,198.14,16
"1481","HB6355",25,37.5,12.5,0.75,6.125,83.75,194.69,16
"1482","HB6356",75,18.75,6.25,0.9375,2.5625,88.48,198.1,16
"1483","HB6357",68.75,12.5,0,1.15384615384615,1.76923076923077,90.88,195.56,16
"1484","HB6358",43.75,31.25,0,0.5,8.41666666666667,54.58,196.12,16
"1485","HB6359",56.25,18.75,0,0.642857142857143,8.14285714285714,59.5,198.39,16
"1486","HB6360",87.5,0,12.5,0.5625,5.1875,122.88,343.91,16
"1487","HB6361",68.75,12.5,12.5,0.666666666666667,4.26666666666667,120.02,345.96,16
"1488","HB6362",12.5,43.75,31.25,1.07142857142857,3.78571428571429,458.9,68.41,16
"1489","HB6363",56.25,37.5,6.25,1.25,4.5,477.8,91.41,16
"1490","HB6364",100,0,0,0,13,484.87,123.5,16
"1491","HB6365",100,0,0,0,13,487.73,121.96,16
"1492","HB6366",87.5,0,12.5,1.5,1.125,481.66,124.72,16
"1493","HB6367",100,0,0,1.875,1.8125,473.46,133.19,16
"1494","HB6368",100,0,0,0.375,8.125,473.46,133.19,16
"1495","HB6369",18.75,31.25,18.75,0,10.9090909090909,77.45,165.58,16
"1496","HB6370",100,0,0,0.4375,7.84375,46.51,171.55,16
"1497","HB6371",56.25,12.5,0,1.21428571428571,2.71428571428571,46.42,173.72,16
"1498","HB6372",6.25,0,62.5,0.7,8.3,35.04,179.87,16
"1499","HB6373",50,37.5,0,1.42857142857143,2.03571428571429,30.76,185.64,16
"1500","HB6374",100,0,0,1.5,5,110.3,169.66,16
"1501","HB6375",62.5,6.25,0,1.36363636363636,1.59090909090909,110.9,170.53,16
"1502","HB6376",50,12.5,0,2.27272727272727,1.40909090909091,110.22,167.8,16
"1503","HB6377",100,0,0,2.125,1.6875,113.45,170.86,16
"1504","HB6378",56.25,18.75,0,1.27272727272727,3.22727272727273,113.82,173.05,16
"1505","HB6379",12.5,25,0,1,5,60.35,118.47,16
"1506","HB6380",62.5,0,25,1.125,2.4375,15.42,167.69,16
"1507","HB6381",100,0,0,1,2.125,15.42,167.69,16
"1508","HB6382",87.5,12.5,0,NA,NA,96.69,72.07,16
"1509","HB6383",75,25,0,NA,NA,36.04,58.89,16
"1510","HB6384",100,0,0,NA,NA,1.73,131.92,16
"1511","HB6385",25,43.75,31.25,NA,NA,63.86,176.37,16
"1512","HB6386",12.5,18.75,37.5,0.636363636363636,5.36363636363636,92.29,13.23,16
"1513","HB6387",18.75,31.25,31.25,0.461538461538462,6.38461538461539,110.53,12.32,16
"1514","HB6388",75,6.25,12.5,1,2.58333333333333,31.17,154.5,16
"1515","HB6389",12.5,12.5,37.5,NA,NA,139.15,75.9,16
"1516","HB6390",37.5,31.25,6.25,1.41666666666667,3.41666666666667,50.11,163.48,16
"1517","HB6391",37.5,37.5,25,1.06666666666667,3.8,23.91,83.37,16
"1518","HB6392",43.75,25,31.25,0.833333333333333,2.75,24.78,95.41,16
"1519","HB6393",81.25,12.5,6.25,1,0.85,22.64,95.84,16
"1520","HB6394",25,50,25,NA,NA,276.87,0.11,16
"1521","HB6395",81.25,18.75,0,NA,NA,258.13,10.11,16
"1522","HB6396",31.25,62.5,0,1.30769230769231,3.5,28.57,58.71,16
"1523","HB6397",100,0,0,2.5625,0.625,46.94,168.86,16
"1524","HB6398",100,0,0,2.5625,0.53125,48.04,168.17,16
"1525","HB6399",100,0,0,0.75,4.5625,38.52,160.14,16
"1526","HB6400",87.5,12.5,0,2.1875,0.59375,36.97,158.51,16
"1527","HB6401",100,0,0,2.0625,0.71875,42.92,160.94,16
"1528","HB6402",100,0,0,2.5625,0.65625,43.95,163.68,16
"1529","HB6403",100,0,0,2.375,0.5625,44.39,163.09,16
"1530","HB6404",93.75,0,0,0,7,44.49,166.19,16
"1531","HB6405",81.25,12.5,6.25,2.3125,1.625,44.66,162.38,16
"1532","HB6406",0,25,62.5,0,13,25.93,331.92,16
"1533","HB6407",18.75,31.25,25,0,12.1666666666667,25.93,331.92,16
"1534","HB6408",56.25,18.75,18.75,1.28571428571429,5.32142857142857,53.38,109.78,16
"1535","HB6409",87.5,12.5,0,0.9375,7,51,107.84,16
"1536","HB6410",100,0,0,0,12.6875,73.89,179.93,16
"1537","HB6411",87.5,12.5,0,0.875,3.625,61.3,166.81,16
"1538","HB6412",100,0,0,1,2.15625,65.32,176.87,16
"1539","HB6413",75,0,0,0,13,464.86,115.57,16
"1540","HB7003",0,12.5,0,0.625,4,46.71,149.99,8
"1541","HB7004",0,0,12.5,0.4375,6,6.89,97.28,16
"1542","HB7005",0,6.25,0,1.125,2.16666666666667,18.71,75.66,16
"1543","HB7006",0,7.14285714285714,0,0.0833333333333333,7.75,39.92,308.46,14
"1544","HB7007",66.6666666666667,8.33333333333333,16.6666666666667,2.125,3.75,14.78,207.21,12
"1545","HB7008",0,18.75,0,0.266666666666667,5,52.36,259.86,16
"1546","HB7009",0,6.25,0,0.875,1.40625,30.5,265.64,16
"1547","HB7010",0,8.33333333333333,0,0,NA,50.85,272.08,12
"1548","HB7011",0,11.1111111111111,11.1111111111111,1.16666666666667,4.83333333333333,134.63,145.11,9
"1549","HB7012",0,10,0,2.75,4,102.66,175.16,10
"1550","HB7013",0,18.1818181818182,27.2727272727273,2.125,2.5625,41.58,168.87,11
"1551","HB7014",0,31.25,18.75,0.6875,6.25,27.32,94.1,16
"1552","HB7015",0,0,90.9090909090909,1.9,2.88888888888889,102.66,56.32,11
"1553","HB7016",0,0,57.1428571428571,1.2,4,134.4,144.42,7
"1554","HB7017",0,16.6666666666667,0,1.25,3,10.04,97.14,6
"1555","HB7018",0,7.69230769230769,0,1.83333333333333,2,10.42,127.85,13
"1556","HB7019",12.5,12.5,18.75,1.86666666666667,5.4,27.74,161.08,16
"1557","HB7020",0,26.6666666666667,40,2.28571428571429,1.57142857142857,13.21,170.8,15
"1558","HB7021",0,21.4285714285714,21.4285714285714,1.53846153846154,2.13636363636364,14.97,173.45,14
"1559","HB7022",0,16.6666666666667,0,3.75,1.2,8.64,148.14,6
"1560","HB7023",0,0,0,2.0625,0.625,34.63,122.28,16
"1561","HB7024",0,0,0,1.4,1.875,9.37,148.4,16
"1562","HB7025",0,0,0,3.3125,0.8125,138.85,137.4,16
"1563","HB7026",0,21.4285714285714,0,1.66666666666667,3.625,49.87,225.49,14
"1564","HB7027",0,26.6666666666667,20,0.857142857142857,4.875,73.23,203.79,15
"1565","HB7028",0,41.6666666666667,33.3333333333333,2.5,2.5,37.97,72.68,12
"1566","HB7029",0,0,0,3.25,1.4,72.73,157.8,6
"1567","HB7030",6.25,18.75,12.5,1,4,58.88,221.68,16
"1568","HB7031",0,25,31.25,2.4375,0.0625,55.21,218.74,16
"1569","HB7032",6.25,0,0,3.4375,0.65625,43.15,201.6,16
"1570","HB7033",0,0,0,2.6,3.3,14.21,90.83,16
"1571","HB7034",6.25,0,0,5.625,0.5625,42.47,62.29,16
"1572","HB7035",0,0,0,4.8125,1.09375,42.47,62.29,16
"1573","HB7201",6.25,0,0,2,4.9375,242.39,61.56,16
"1574","HB7202",0,6.25,0,2.125,2.375,214.84,34.68,16
"1575","HB7203",0,0,0,0,NA,221.77,51.99,16
"1576","HB7204",0,18.75,18.75,1.22222222222222,2.25,114.77,84.1,16
